x;y;
0.087000;0.996218;
0.087350;0.996187;
0.087700;0.996157;
0.088050;0.996126;
0.088400;0.996095;
0.088750;0.996064;
0.089100;0.996033;
0.089450;0.996002;
0.089800;0.995971;
0.090150;0.995939;
0.090500;0.995908;
0.090850;0.995876;
0.091200;0.995844;
0.091550;0.995812;
0.091900;0.995780;
0.092250;0.995748;
0.092600;0.995716;
0.092950;0.995683;
0.093300;0.995651;
0.093650;0.995618;
0.094000;0.995585;
0.094350;0.995552;
0.094700;0.995519;
0.095050;0.995486;
0.095400;0.995453;
0.095750;0.995419;
0.096100;0.995386;
0.096450;0.995352;
0.096800;0.995319;
0.097150;0.995285;
0.097500;0.995251;
0.097850;0.995217;
0.098200;0.995182;
0.098550;0.995148;
0.098900;0.995113;
0.099250;0.995079;
0.099600;0.995044;
0.099950;0.995009;
0.100300;0.994974;
0.100650;0.994939;
0.101000;0.994904;
0.101350;0.994868;
0.101700;0.994833;
0.102050;0.994797;
0.102400;0.994762;
0.102750;0.994726;
0.103100;0.994690;
0.103450;0.994654;
0.103800;0.994618;
0.104150;0.994581;
0.104500;0.994545;
0.104850;0.994508;
0.105200;0.994472;
0.105550;0.994435;
0.105900;0.994398;
0.106250;0.994361;
0.106600;0.994324;
0.106950;0.994286;
0.107300;0.994249;
0.107650;0.994211;
0.108000;0.994174;
0.108350;0.994136;
0.108700;0.994098;
0.109050;0.994060;
0.109400;0.994022;
0.109750;0.993984;
0.110100;0.993945;
0.110450;0.993907;
0.110800;0.993868;
0.111150;0.993829;
0.111500;0.993790;
0.111850;0.993751;
0.112200;0.993712;
0.112550;0.993673;
0.112900;0.993634;
0.113250;0.993594;
0.113600;0.993554;
0.113950;0.993515;
0.114300;0.993475;
0.114650;0.993435;
0.115000;0.993395;
0.115350;0.993355;
0.115700;0.993314;
0.116050;0.993274;
0.116400;0.993233;
0.116750;0.993192;
0.117100;0.993152;
0.117450;0.993111;
0.117800;0.993070;
0.118150;0.993028;
0.118500;0.992987;
0.118850;0.992946;
0.119200;0.992904;
0.119550;0.992862;
0.119900;0.992821;
0.120250;0.992779;
0.120600;0.992737;
0.120950;0.992694;
0.121300;0.992652;
0.121650;0.992610;
0.122000;0.992567;
0.122350;0.992525;
0.122700;0.992482;
0.123050;0.992439;
0.123400;0.992396;
0.123750;0.992353;
0.124100;0.992309;
0.124450;0.992266;
0.124800;0.992223;
0.125150;0.992179;
0.125500;0.992135;
0.125850;0.992091;
0.126200;0.992047;
0.126550;0.992003;
0.126900;0.991959;
0.127250;0.991915;
0.127600;0.991870;
0.127950;0.991826;
0.128300;0.991781;
0.128650;0.991736;
0.129000;0.991691;
0.129350;0.991646;
0.129700;0.991601;
0.130050;0.991555;
0.130400;0.991510;
0.130750;0.991464;
0.131100;0.991419;
0.131450;0.991373;
0.131800;0.991327;
0.132150;0.991281;
0.132500;0.991235;
0.132850;0.991188;
0.133200;0.991142;
0.133550;0.991095;
0.133900;0.991049;
0.134250;0.991002;
0.134600;0.990955;
0.134950;0.990908;
0.135300;0.990861;
0.135650;0.990814;
0.136000;0.990766;
0.136350;0.990719;
0.136700;0.990671;
0.137050;0.990623;
0.137400;0.990575;
0.137750;0.990527;
0.138100;0.990479;
0.138450;0.990431;
0.138800;0.990383;
0.139150;0.990334;
0.139500;0.990286;
0.139850;0.990237;
0.140200;0.990188;
0.140550;0.990139;
0.140900;0.990090;
0.141250;0.990041;
0.141600;0.989991;
0.141950;0.989942;
0.142300;0.989892;
0.142650;0.989843;
0.143000;0.989793;
0.143350;0.989743;
0.143700;0.989693;
0.144050;0.989643;
0.144400;0.989592;
0.144750;0.989542;
0.145100;0.989491;
0.145450;0.989441;
0.145800;0.989390;
0.146150;0.989339;
0.146500;0.989288;
0.146850;0.989237;
0.147200;0.989186;
0.147550;0.989134;
0.147900;0.989083;
0.148250;0.989031;
0.148600;0.988979;
0.148950;0.988927;
0.149300;0.988875;
0.149650;0.988823;
0.150000;0.988771;
0.150350;0.988719;
0.150700;0.988666;
0.151050;0.988614;
0.151400;0.988561;
0.151750;0.988508;
0.152100;0.988455;
0.152450;0.988402;
0.152800;0.988349;
0.153150;0.988295;
0.153500;0.988242;
0.153850;0.988188;
0.154200;0.988135;
0.154550;0.988081;
0.154900;0.988027;
0.155250;0.987973;
0.155600;0.987919;
0.155950;0.987864;
0.156300;0.987810;
0.156650;0.987755;
0.157000;0.987701;
0.157350;0.987646;
0.157700;0.987591;
0.158050;0.987536;
0.158400;0.987481;
0.158750;0.987426;
0.159100;0.987370;
0.159450;0.987315;
0.159800;0.987259;
0.160150;0.987203;
0.160500;0.987148;
0.160850;0.987092;
0.161200;0.987035;
0.161550;0.986979;
0.161900;0.986923;
0.162250;0.986866;
0.162600;0.986810;
0.162950;0.986753;
0.163300;0.986696;
0.163650;0.986639;
0.164000;0.986582;
0.164350;0.986525;
0.164700;0.986468;
0.165050;0.986410;
0.165400;0.986353;
0.165750;0.986295;
0.166100;0.986237;
0.166450;0.986179;
0.166800;0.986121;
0.167150;0.986063;
0.167500;0.986005;
0.167850;0.985946;
0.168200;0.985888;
0.168550;0.985829;
0.168900;0.985770;
0.169250;0.985711;
0.169600;0.985652;
0.169950;0.985593;
0.170300;0.985534;
0.170650;0.985475;
0.171000;0.985415;
0.171350;0.985355;
0.171700;0.985296;
0.172050;0.985236;
0.172400;0.985176;
0.172750;0.985116;
0.173100;0.985056;
0.173450;0.984995;
0.173800;0.984935;
0.174150;0.984874;
0.174500;0.984813;
0.174850;0.984753;
0.175200;0.984692;
0.175550;0.984631;
0.175900;0.984569;
0.176250;0.984508;
0.176600;0.984447;
0.176950;0.984385;
0.177300;0.984323;
0.177650;0.984262;
0.178000;0.984200;
0.178350;0.984138;
0.178700;0.984076;
0.179050;0.984013;
0.179400;0.983951;
0.179750;0.983888;
0.180100;0.983826;
0.180450;0.983763;
0.180800;0.983700;
0.181150;0.983637;
0.181500;0.983574;
0.181850;0.983511;
0.182200;0.983447;
0.182550;0.983384;
0.182900;0.983320;
0.183250;0.983257;
0.183600;0.983193;
0.183950;0.983129;
0.184300;0.983065;
0.184650;0.983001;
0.185000;0.982936;
0.185350;0.982872;
0.185700;0.982807;
0.186050;0.982743;
0.186400;0.982678;
0.186750;0.982613;
0.187100;0.982548;
0.187450;0.982483;
0.187800;0.982417;
0.188150;0.982352;
0.188500;0.982286;
0.188850;0.982221;
0.189200;0.982155;
0.189550;0.982089;
0.189900;0.982023;
0.190250;0.981957;
0.190600;0.981891;
0.190950;0.981824;
0.191300;0.981758;
0.191650;0.981691;
0.192000;0.981625;
0.192350;0.981558;
0.192700;0.981491;
0.193050;0.981424;
0.193400;0.981356;
0.193750;0.981289;
0.194100;0.981222;
0.194450;0.981154;
0.194800;0.981086;
0.195150;0.981019;
0.195500;0.980951;
0.195850;0.980883;
0.196200;0.980814;
0.196550;0.980746;
0.196900;0.980678;
0.197250;0.980609;
0.197600;0.980541;
0.197950;0.980472;
0.198300;0.980403;
0.198650;0.980334;
0.199000;0.980265;
0.199350;0.980196;
0.199700;0.980126;
0.200050;0.980057;
0.200400;0.979987;
0.200750;0.979917;
0.201100;0.979847;
0.201450;0.979777;
0.201800;0.979707;
0.202150;0.979637;
0.202500;0.979567;
0.202850;0.979496;
0.203200;0.979426;
0.203550;0.979355;
0.203900;0.979284;
0.204250;0.979213;
0.204600;0.979142;
0.204950;0.979071;
0.205300;0.979000;
0.205650;0.978928;
0.206000;0.978857;
0.206350;0.978785;
0.206700;0.978714;
0.207050;0.978642;
0.207400;0.978570;
0.207750;0.978497;
0.208100;0.978425;
0.208450;0.978353;
0.208800;0.978280;
0.209150;0.978208;
0.209500;0.978135;
0.209850;0.978062;
0.210200;0.977989;
0.210550;0.977916;
0.210900;0.977843;
0.211250;0.977770;
0.211600;0.977696;
0.211950;0.977623;
0.212300;0.977549;
0.212650;0.977475;
0.213000;0.977401;
0.213350;0.977327;
0.213700;0.977253;
0.214050;0.977179;
0.214400;0.977104;
0.214750;0.977030;
0.215100;0.976955;
0.215450;0.976880;
0.215800;0.976805;
0.216150;0.976730;
0.216500;0.976655;
0.216850;0.976580;
0.217200;0.976505;
0.217550;0.976429;
0.217900;0.976354;
0.218250;0.976278;
0.218600;0.976202;
0.218950;0.976126;
0.219300;0.976050;
0.219650;0.975974;
0.220000;0.975897;
0.220350;0.975821;
0.220700;0.975744;
0.221050;0.975668;
0.221400;0.975591;
0.221750;0.975514;
0.222100;0.975437;
0.222450;0.975360;
0.222800;0.975283;
0.223150;0.975205;
0.223500;0.975128;
0.223850;0.975050;
0.224200;0.974972;
0.224550;0.974894;
0.224900;0.974816;
0.225250;0.974738;
0.225600;0.974660;
0.225950;0.974582;
0.226300;0.974503;
0.226650;0.974425;
0.227000;0.974346;
0.227350;0.974267;
0.227700;0.974188;
0.228050;0.974109;
0.228400;0.974030;
0.228750;0.973951;
0.229100;0.973871;
0.229450;0.973792;
0.229800;0.973712;
0.230150;0.973632;
0.230500;0.973552;
0.230850;0.973472;
0.231200;0.973392;
0.231550;0.973312;
0.231900;0.973231;
0.232250;0.973151;
0.232600;0.973070;
0.232950;0.972990;
0.233300;0.972909;
0.233650;0.972828;
0.234000;0.972747;
0.234350;0.972665;
0.234700;0.972584;
0.235050;0.972503;
0.235400;0.972421;
0.235750;0.972339;
0.236100;0.972258;
0.236450;0.972176;
0.236800;0.972094;
0.237150;0.972011;
0.237500;0.971929;
0.237850;0.971847;
0.238200;0.971764;
0.238550;0.971682;
0.238900;0.971599;
0.239250;0.971516;
0.239600;0.971433;
0.239950;0.971350;
0.240300;0.971267;
0.240650;0.971183;
0.241000;0.971100;
0.241350;0.971016;
0.241700;0.970932;
0.242050;0.970849;
0.242400;0.970765;
0.242750;0.970681;
0.243100;0.970596;
0.243450;0.970512;
0.243800;0.970428;
0.244150;0.970343;
0.244500;0.970258;
0.244850;0.970174;
0.245200;0.970089;
0.245550;0.970004;
0.245900;0.969919;
0.246250;0.969833;
0.246600;0.969748;
0.246950;0.969662;
0.247300;0.969577;
0.247650;0.969491;
0.248000;0.969405;
0.248350;0.969319;
0.248700;0.969233;
0.249050;0.969147;
0.249400;0.969061;
0.249750;0.968974;
0.250100;0.968888;
0.250450;0.968801;
0.250800;0.968714;
0.251150;0.968627;
0.251500;0.968540;
0.251850;0.968453;
0.252200;0.968366;
0.252550;0.968278;
0.252900;0.968191;
0.253250;0.968103;
0.253600;0.968015;
0.253950;0.967928;
0.254300;0.967840;
0.254650;0.967752;
0.255000;0.967663;
0.255350;0.967575;
0.255700;0.967486;
0.256050;0.967398;
0.256400;0.967309;
0.256750;0.967220;
0.257100;0.967131;
0.257450;0.967042;
0.257800;0.966953;
0.258150;0.966864;
0.258500;0.966775;
0.258850;0.966685;
0.259200;0.966595;
0.259550;0.966506;
0.259900;0.966416;
0.260250;0.966326;
0.260600;0.966236;
0.260950;0.966145;
0.261300;0.966055;
0.261650;0.965964;
0.262000;0.965874;
0.262350;0.965783;
0.262700;0.965692;
0.263050;0.965601;
0.263400;0.965510;
0.263750;0.965419;
0.264100;0.965328;
0.264450;0.965236;
0.264800;0.965145;
0.265150;0.965053;
0.265500;0.964961;
0.265850;0.964870;
0.266200;0.964778;
0.266550;0.964685;
0.266900;0.964593;
0.267250;0.964501;
0.267600;0.964408;
0.267950;0.964316;
0.268300;0.964223;
0.268650;0.964130;
0.269000;0.964037;
0.269350;0.963944;
0.269700;0.963851;
0.270050;0.963758;
0.270400;0.963664;
0.270750;0.963571;
0.271100;0.963477;
0.271450;0.963383;
0.271800;0.963289;
0.272150;0.963195;
0.272500;0.963101;
0.272850;0.963007;
0.273200;0.962912;
0.273550;0.962818;
0.273900;0.962723;
0.274250;0.962629;
0.274600;0.962534;
0.274950;0.962439;
0.275300;0.962344;
0.275650;0.962248;
0.276000;0.962153;
0.276350;0.962058;
0.276700;0.961962;
0.277050;0.961867;
0.277400;0.961771;
0.277750;0.961675;
0.278100;0.961579;
0.278450;0.961483;
0.278800;0.961386;
0.279150;0.961290;
0.279500;0.961193;
0.279850;0.961097;
0.280200;0.961000;
0.280550;0.960903;
0.280900;0.960806;
0.281250;0.960709;
0.281600;0.960612;
0.281950;0.960515;
0.282300;0.960417;
0.282650;0.960320;
0.283000;0.960222;
0.283350;0.960124;
0.283700;0.960026;
0.284050;0.959928;
0.284400;0.959830;
0.284750;0.959732;
0.285100;0.959634;
0.285450;0.959535;
0.285800;0.959436;
0.286150;0.959338;
0.286500;0.959239;
0.286850;0.959140;
0.287200;0.959041;
0.287550;0.958942;
0.287900;0.958842;
0.288250;0.958743;
0.288600;0.958643;
0.288950;0.958544;
0.289300;0.958444;
0.289650;0.958344;
0.290000;0.958244;
0.290350;0.958144;
0.290700;0.958043;
0.291050;0.957943;
0.291400;0.957843;
0.291750;0.957742;
0.292100;0.957641;
0.292450;0.957540;
0.292800;0.957439;
0.293150;0.957338;
0.293500;0.957237;
0.293850;0.957136;
0.294200;0.957034;
0.294550;0.956933;
0.294900;0.956831;
0.295250;0.956729;
0.295600;0.956628;
0.295950;0.956526;
0.296300;0.956423;
0.296650;0.956321;
0.297000;0.956219;
0.297350;0.956116;
0.297700;0.956014;
0.298050;0.955911;
0.298400;0.955808;
0.298750;0.955705;
0.299100;0.955602;
0.299450;0.955499;
0.299800;0.955396;
0.300150;0.955292;
0.300500;0.955189;
0.300850;0.955085;
0.301200;0.954981;
0.301550;0.954877;
0.301900;0.954773;
0.302250;0.954669;
0.302600;0.954565;
0.302950;0.954461;
0.303300;0.954356;
0.303650;0.954251;
0.304000;0.954147;
0.304350;0.954042;
0.304700;0.953937;
0.305050;0.953832;
0.305400;0.953727;
0.305750;0.953621;
0.306100;0.953516;
0.306450;0.953411;
0.306800;0.953305;
0.307150;0.953199;
0.307500;0.953093;
0.307850;0.952987;
0.308200;0.952881;
0.308550;0.952775;
0.308900;0.952669;
0.309250;0.952562;
0.309600;0.952456;
0.309950;0.952349;
0.310300;0.952242;
0.310650;0.952135;
0.311000;0.952028;
0.311350;0.951921;
0.311700;0.951814;
0.312050;0.951706;
0.312400;0.951599;
0.312750;0.951491;
0.313100;0.951383;
0.313450;0.951275;
0.313800;0.951167;
0.314150;0.951059;
0.314500;0.950951;
0.314850;0.950843;
0.315200;0.950734;
0.315550;0.950626;
0.315900;0.950517;
0.316250;0.950408;
0.316600;0.950299;
0.316950;0.950190;
0.317300;0.950081;
0.317650;0.949972;
0.318000;0.949863;
0.318350;0.949753;
0.318700;0.949644;
0.319050;0.949534;
0.319400;0.949424;
0.319750;0.949314;
0.320100;0.949204;
0.320450;0.949094;
0.320800;0.948983;
0.321150;0.948873;
0.321500;0.948763;
0.321850;0.948652;
0.322200;0.948541;
0.322550;0.948430;
0.322900;0.948319;
0.323250;0.948208;
0.323600;0.948097;
0.323950;0.947985;
0.324300;0.947874;
0.324650;0.947762;
0.325000;0.947651;
0.325350;0.947539;
0.325700;0.947427;
0.326050;0.947315;
0.326400;0.947203;
0.326750;0.947090;
0.327100;0.946978;
0.327450;0.946866;
0.327800;0.946753;
0.328150;0.946640;
0.328500;0.946527;
0.328850;0.946414;
0.329200;0.946301;
0.329550;0.946188;
0.329900;0.946075;
0.330250;0.945961;
0.330600;0.945848;
0.330950;0.945734;
0.331300;0.945620;
0.331650;0.945506;
0.332000;0.945392;
0.332350;0.945278;
0.332700;0.945164;
0.333050;0.945050;
0.333400;0.944935;
0.333750;0.944821;
0.334100;0.944706;
0.334450;0.944591;
0.334800;0.944476;
0.335150;0.944361;
0.335500;0.944246;
0.335850;0.944131;
0.336200;0.944015;
0.336550;0.943900;
0.336900;0.943784;
0.337250;0.943668;
0.337600;0.943552;
0.337950;0.943436;
0.338300;0.943320;
0.338650;0.943204;
0.339000;0.943088;
0.339350;0.942971;
0.339700;0.942855;
0.340050;0.942738;
0.340400;0.942621;
0.340750;0.942504;
0.341100;0.942387;
0.341450;0.942270;
0.341800;0.942153;
0.342150;0.942035;
0.342500;0.941918;
0.342850;0.941800;
0.343200;0.941683;
0.343550;0.941565;
0.343900;0.941447;
0.344250;0.941329;
0.344600;0.941211;
0.344950;0.941092;
0.345300;0.940974;
0.345650;0.940855;
0.346000;0.940737;
0.346350;0.940618;
0.346700;0.940499;
0.347050;0.940380;
0.347400;0.940261;
0.347750;0.940142;
0.348100;0.940023;
0.348450;0.939903;
0.348800;0.939784;
0.349150;0.939664;
0.349500;0.939544;
0.349850;0.939424;
0.350200;0.939304;
0.350550;0.939184;
0.350900;0.939064;
0.351250;0.938943;
0.351600;0.938823;
0.351950;0.938702;
0.352300;0.938582;
0.352650;0.938461;
0.353000;0.938340;
0.353350;0.938219;
0.353700;0.938098;
0.354050;0.937976;
0.354400;0.937855;
0.354750;0.937733;
0.355100;0.937612;
0.355450;0.937490;
0.355800;0.937368;
0.356150;0.937246;
0.356500;0.937124;
0.356850;0.937002;
0.357200;0.936880;
0.357550;0.936757;
0.357900;0.936635;
0.358250;0.936512;
0.358600;0.936389;
0.358950;0.936266;
0.359300;0.936143;
0.359650;0.936020;
0.360000;0.935897;
0.360350;0.935773;
0.360700;0.935650;
0.361050;0.935526;
0.361400;0.935403;
0.361750;0.935279;
0.362100;0.935155;
0.362450;0.935031;
0.362800;0.934907;
0.363150;0.934783;
0.363500;0.934658;
0.363850;0.934534;
0.364200;0.934409;
0.364550;0.934284;
0.364900;0.934159;
0.365250;0.934034;
0.365600;0.933909;
0.365950;0.933784;
0.366300;0.933659;
0.366650;0.933534;
0.367000;0.933408;
0.367350;0.933282;
0.367700;0.933157;
0.368050;0.933031;
0.368400;0.932905;
0.368750;0.932779;
0.369100;0.932652;
0.369450;0.932526;
0.369800;0.932400;
0.370150;0.932273;
0.370500;0.932146;
0.370850;0.932020;
0.371200;0.931893;
0.371550;0.931766;
0.371900;0.931639;
0.372250;0.931511;
0.372600;0.931384;
0.372950;0.931257;
0.373300;0.931129;
0.373650;0.931001;
0.374000;0.930873;
0.374350;0.930746;
0.374700;0.930617;
0.375050;0.930489;
0.375400;0.930361;
0.375750;0.930233;
0.376100;0.930104;
0.376450;0.929976;
0.376800;0.929847;
0.377150;0.929718;
0.377500;0.929589;
0.377850;0.929460;
0.378200;0.929331;
0.378550;0.929201;
0.378900;0.929072;
0.379250;0.928943;
0.379600;0.928813;
0.379950;0.928683;
0.380300;0.928553;
0.380650;0.928423;
0.381000;0.928293;
0.381350;0.928163;
0.381700;0.928033;
0.382050;0.927902;
0.382400;0.927772;
0.382750;0.927641;
0.383100;0.927510;
0.383450;0.927379;
0.383800;0.927248;
0.384150;0.927117;
0.384500;0.926986;
0.384850;0.926855;
0.385200;0.926723;
0.385550;0.926592;
0.385900;0.926460;
0.386250;0.926328;
0.386600;0.926196;
0.386950;0.926064;
0.387300;0.925932;
0.387650;0.925800;
0.388000;0.925668;
0.388350;0.925535;
0.388700;0.925403;
0.389050;0.925270;
0.389400;0.925137;
0.389750;0.925004;
0.390100;0.924871;
0.390450;0.924738;
0.390800;0.924605;
0.391150;0.924471;
0.391500;0.924338;
0.391850;0.924204;
0.392200;0.924070;
0.392550;0.923937;
0.392900;0.923803;
0.393250;0.923669;
0.393600;0.923534;
0.393950;0.923400;
0.394300;0.923266;
0.394650;0.923131;
0.395000;0.922997;
0.395350;0.922862;
0.395700;0.922727;
0.396050;0.922592;
0.396400;0.922457;
0.396750;0.922322;
0.397100;0.922186;
0.397450;0.922051;
0.397800;0.921915;
0.398150;0.921780;
0.398500;0.921644;
0.398850;0.921508;
0.399200;0.921372;
0.399550;0.921236;
0.399900;0.921100;
0.400250;0.920964;
0.400600;0.920827;
0.400950;0.920691;
0.401300;0.920554;
0.401650;0.920417;
0.402000;0.920280;
0.402350;0.920143;
0.402700;0.920006;
0.403050;0.919869;
0.403400;0.919732;
0.403750;0.919594;
0.404100;0.919457;
0.404450;0.919319;
0.404800;0.919181;
0.405150;0.919043;
0.405500;0.918905;
0.405850;0.918767;
0.406200;0.918629;
0.406550;0.918491;
0.406900;0.918352;
0.407250;0.918214;
0.407600;0.918075;
0.407950;0.917936;
0.408300;0.917797;
0.408650;0.917658;
0.409000;0.917519;
0.409350;0.917380;
0.409700;0.917240;
0.410050;0.917101;
0.410400;0.916961;
0.410750;0.916822;
0.411100;0.916682;
0.411450;0.916542;
0.411800;0.916402;
0.412150;0.916262;
0.412500;0.916121;
0.412850;0.915981;
0.413200;0.915841;
0.413550;0.915700;
0.413900;0.915559;
0.414250;0.915418;
0.414600;0.915278;
0.414950;0.915136;
0.415300;0.914995;
0.415650;0.914854;
0.416000;0.914713;
0.416350;0.914571;
0.416700;0.914430;
0.417050;0.914288;
0.417400;0.914146;
0.417750;0.914004;
0.418100;0.913862;
0.418450;0.913720;
0.418800;0.913578;
0.419150;0.913435;
0.419500;0.913293;
0.419850;0.913150;
0.420200;0.913007;
0.420550;0.912865;
0.420900;0.912722;
0.421250;0.912579;
0.421600;0.912435;
0.421950;0.912292;
0.422300;0.912149;
0.422650;0.912005;
0.423000;0.911862;
0.423350;0.911718;
0.423700;0.911574;
0.424050;0.911430;
0.424400;0.911286;
0.424750;0.911142;
0.425100;0.910997;
0.425450;0.910853;
0.425800;0.910709;
0.426150;0.910564;
0.426500;0.910419;
0.426850;0.910274;
0.427200;0.910129;
0.427550;0.909984;
0.427900;0.909839;
0.428250;0.909694;
0.428600;0.909548;
0.428950;0.909403;
0.429300;0.909257;
0.429650;0.909112;
0.430000;0.908966;
0.430350;0.908820;
0.430700;0.908674;
0.431050;0.908528;
0.431400;0.908381;
0.431750;0.908235;
0.432100;0.908088;
0.432450;0.907942;
0.432800;0.907795;
0.433150;0.907648;
0.433500;0.907501;
0.433850;0.907354;
0.434200;0.907207;
0.434550;0.907060;
0.434900;0.906912;
0.435250;0.906765;
0.435600;0.906617;
0.435950;0.906469;
0.436300;0.906321;
0.436650;0.906173;
0.437000;0.906025;
0.437350;0.905877;
0.437700;0.905729;
0.438050;0.905581;
0.438400;0.905432;
0.438750;0.905283;
0.439100;0.905135;
0.439450;0.904986;
0.439800;0.904837;
0.440150;0.904688;
0.440500;0.904539;
0.440850;0.904389;
0.441200;0.904240;
0.441550;0.904090;
0.441900;0.903941;
0.442250;0.903791;
0.442600;0.903641;
0.442950;0.903491;
0.443300;0.903341;
0.443650;0.903191;
0.444000;0.903041;
0.444350;0.902890;
0.444700;0.902740;
0.445050;0.902589;
0.445400;0.902438;
0.445750;0.902288;
0.446100;0.902137;
0.446450;0.901986;
0.446800;0.901834;
0.447150;0.901683;
0.447500;0.901532;
0.447850;0.901380;
0.448200;0.901229;
0.448550;0.901077;
0.448900;0.900925;
0.449250;0.900773;
0.449600;0.900621;
0.449950;0.900469;
0.450300;0.900317;
0.450650;0.900164;
0.451000;0.900012;
0.451350;0.899859;
0.451700;0.899706;
0.452050;0.899554;
0.452400;0.899401;
0.452750;0.899248;
0.453100;0.899094;
0.453450;0.898941;
0.453800;0.898788;
0.454150;0.898634;
0.454500;0.898481;
0.454850;0.898327;
0.455200;0.898173;
0.455550;0.898019;
0.455900;0.897865;
0.456250;0.897711;
0.456600;0.897557;
0.456950;0.897402;
0.457300;0.897248;
0.457650;0.897093;
0.458000;0.896939;
0.458350;0.896784;
0.458700;0.896629;
0.459050;0.896474;
0.459400;0.896319;
0.459750;0.896163;
0.460100;0.896008;
0.460450;0.895853;
0.460800;0.895697;
0.461150;0.895541;
0.461500;0.895386;
0.461850;0.895230;
0.462200;0.895074;
0.462550;0.894918;
0.462900;0.894761;
0.463250;0.894605;
0.463600;0.894448;
0.463950;0.894292;
0.464300;0.894135;
0.464650;0.893978;
0.465000;0.893822;
0.465350;0.893665;
0.465700;0.893507;
0.466050;0.893350;
0.466400;0.893193;
0.466750;0.893035;
0.467100;0.892878;
0.467450;0.892720;
0.467800;0.892562;
0.468150;0.892405;
0.468500;0.892247;
0.468850;0.892089;
0.469200;0.891930;
0.469550;0.891772;
0.469900;0.891614;
0.470250;0.891455;
0.470600;0.891296;
0.470950;0.891138;
0.471300;0.890979;
0.471650;0.890820;
0.472000;0.890661;
0.472350;0.890502;
0.472700;0.890342;
0.473050;0.890183;
0.473400;0.890023;
0.473750;0.889864;
0.474100;0.889704;
0.474450;0.889544;
0.474800;0.889384;
0.475150;0.889224;
0.475500;0.889064;
0.475850;0.888904;
0.476200;0.888743;
0.476550;0.888583;
0.476900;0.888422;
0.477250;0.888261;
0.477600;0.888101;
0.477950;0.887940;
0.478300;0.887779;
0.478650;0.887618;
0.479000;0.887456;
0.479350;0.887295;
0.479700;0.887133;
0.480050;0.886972;
0.480400;0.886810;
0.480750;0.886648;
0.481100;0.886486;
0.481450;0.886324;
0.481800;0.886162;
0.482150;0.886000;
0.482500;0.885838;
0.482850;0.885675;
0.483200;0.885513;
0.483550;0.885350;
0.483900;0.885187;
0.484250;0.885024;
0.484600;0.884861;
0.484950;0.884698;
0.485300;0.884535;
0.485650;0.884372;
0.486000;0.884208;
0.486350;0.884045;
0.486700;0.883881;
0.487050;0.883717;
0.487400;0.883554;
0.487750;0.883390;
0.488100;0.883225;
0.488450;0.883061;
0.488800;0.882897;
0.489150;0.882733;
0.489500;0.882568;
0.489850;0.882403;
0.490200;0.882239;
0.490550;0.882074;
0.490900;0.881909;
0.491250;0.881744;
0.491600;0.881579;
0.491950;0.881413;
0.492300;0.881248;
0.492650;0.881083;
0.493000;0.880917;
0.493350;0.880751;
0.493700;0.880586;
0.494050;0.880420;
0.494400;0.880254;
0.494750;0.880087;
0.495100;0.879921;
0.495450;0.879755;
0.495800;0.879588;
0.496150;0.879422;
0.496500;0.879255;
0.496850;0.879088;
0.497200;0.878922;
0.497550;0.878755;
0.497900;0.878587;
0.498250;0.878420;
0.498600;0.878253;
0.498950;0.878085;
0.499300;0.877918;
0.499650;0.877750;
0.500000;0.877583;
0.500350;0.877415;
0.500700;0.877247;
0.501050;0.877079;
0.501400;0.876911;
0.501750;0.876742;
0.502100;0.876574;
0.502450;0.876405;
0.502800;0.876237;
0.503150;0.876068;
0.503500;0.875899;
0.503850;0.875730;
0.504200;0.875561;
0.504550;0.875392;
0.504900;0.875223;
0.505250;0.875053;
0.505600;0.874884;
0.505950;0.874714;
0.506300;0.874545;
0.506650;0.874375;
0.507000;0.874205;
0.507350;0.874035;
0.507700;0.873865;
0.508050;0.873695;
0.508400;0.873524;
0.508750;0.873354;
0.509100;0.873184;
0.509450;0.873013;
0.509800;0.872842;
0.510150;0.872671;
0.510500;0.872500;
0.510850;0.872329;
0.511200;0.872158;
0.511550;0.871987;
0.511900;0.871815;
0.512250;0.871644;
0.512600;0.871472;
0.512950;0.871301;
0.513300;0.871129;
0.513650;0.870957;
0.514000;0.870785;
0.514350;0.870613;
0.514700;0.870440;
0.515050;0.870268;
0.515400;0.870096;
0.515750;0.869923;
0.516100;0.869750;
0.516450;0.869578;
0.516800;0.869405;
0.517150;0.869232;
0.517500;0.869059;
0.517850;0.868885;
0.518200;0.868712;
0.518550;0.868539;
0.518900;0.868365;
0.519250;0.868192;
0.519600;0.868018;
0.519950;0.867844;
0.520300;0.867670;
0.520650;0.867496;
0.521000;0.867322;
0.521350;0.867148;
0.521700;0.866973;
0.522050;0.866799;
0.522400;0.866624;
0.522750;0.866449;
0.523100;0.866275;
0.523450;0.866100;
0.523800;0.865925;
0.524150;0.865750;
0.524500;0.865574;
0.524850;0.865399;
0.525200;0.865224;
0.525550;0.865048;
0.525900;0.864872;
0.526250;0.864697;
0.526600;0.864521;
0.526950;0.864345;
0.527300;0.864169;
0.527650;0.863993;
0.528000;0.863816;
0.528350;0.863640;
0.528700;0.863464;
0.529050;0.863287;
0.529400;0.863110;
0.529750;0.862933;
0.530100;0.862757;
0.530450;0.862579;
0.530800;0.862402;
0.531150;0.862225;
0.531500;0.862048;
0.531850;0.861870;
